customer_id,first_name,last_name,email,phone,date_of_birth,gender,registration_date,acquisition_channel,marketing_consent,account_status,preferred_language,created_at,updated_at,last_activity_date
4133,Samantha,Patterson,ryanrichardson@example.com,836-644-5923,2000-11-08,female,2024-09-28 01:18:14,paid_ads,True,active,English,2024-09-28 01:18:14,2025-08-08 17:00:17,2025-05-05 20:58:48
4134,Nicholas,Ryan,martinezrichard@example.net,(355)595-6923,1965-08-23,male,2024-10-22 22:31:34,organic,False,active,English,2024-10-22 22:31:34,2025-09-11 08:57:32,2024-12-05 17:04:44
4135,Renee,Christian,xjohnson@example.org,001-883-373-3918x486,1957-12-11,female,2023-11-17 01:07:37,paid_ads,True,active,English,2023-11-17 01:07:37,2025-04-27 21:24:50,2024-07-29 02:50:32
4136,Donald,Ward,ncollins@example.net,8026089140,1976-09-06,male,2022-10-22 21:40:14,organic,False,active,English,2022-10-22 21:40:14,2024-07-09 23:24:52,2024-05-29 20:41:31
4137,Elizabeth,Campbell,danielsmelissa@example.com,643-807-1417x47157,1940-04-17,female,2023-07-04 07:52:51,paid_ads,True,active,English,2023-07-04 07:52:51,2024-08-18 18:28:59,2025-06-17 16:39:36
4138,William,Hamilton,emiller@example.com,(814)370-2794x0498,1961-03-06,male,2023-08-29 11:18:13,organic,True,active,English,2023-08-29 11:18:13,2023-11-13 19:38:38,2023-11-18 05:10:58
4139,Derek,Cole,scottrobert@example.org,001-746-719-2400x120,1953-06-24,male,2023-06-14 11:35:28,referral,True,active,English,2023-06-14 11:35:28,2024-10-05 03:12:41,2025-09-07 08:37:08
4140,Robert,Thompson,shinton@example.org,329-334-0472,1996-11-30,male,2023-04-02 18:16:09,referral,True,active,English,2023-04-02 18:16:09,2025-03-31 10:12:43,2024-04-29 00:23:07
4141,Victoria,Mayer,thomasrobert@example.com,340-962-0963,1941-05-25,female,2025-06-06 02:58:31,organic,True,active,English,2025-06-06 02:58:31,2025-09-21 19:32:08,2025-08-19 01:29:43
4142,Lindsay,Cole,john66@example.net,+1-500-298-6780x0013,1974-04-09,female,2025-01-30 12:34:50,referral,False,active,English,2025-01-30 12:34:50,2025-04-14 19:26:05,2025-05-23 04:00:28
4143,Alexis,Howard,susan08@example.net,001-819-739-0154x056,1993-10-29,female,2025-05-06 14:26:42,email,True,active,English,2025-05-06 14:26:42,2025-08-29 07:33:54,2025-07-18 04:01:06
4144,John,Harris,teresa76@example.net,+1-209-541-5863x1959,2000-02-09,male,2025-02-26 10:13:41,social,True,active,English,2025-02-26 10:13:41,2025-07-08 23:59:24,2025-09-07 09:06:56
4145,Lauren,Russell,josephhodges@example.org,001-829-742-8727,1940-10-26,female,2025-08-30 09:03:36,paid_ads,False,active,English,2025-08-30 09:03:36,2025-09-02 17:49:18,2025-09-05 03:11:54
4146,Andrew,Larsen,yatesjessica@example.net,001-331-906-5267x767,1945-10-15,male,2024-01-05 13:58:53,organic,False,active,English,2024-01-05 13:58:53,2025-08-22 22:59:19,2024-03-01 19:04:04
4147,Meghan,King,johnsonraymond@example.org,464.679.2317x61147,1997-01-12,female,2023-12-19 07:14:04,social,True,inactive,English,2023-12-19 07:14:04,2024-07-06 03:51:37,2025-02-11 13:04:31
4148,Robert,Hamilton,raymondbridges@example.net,+1-669-945-9151x1613,1974-02-09,male,2024-02-15 16:21:43,social,True,active,English,2024-02-15 16:21:43,2025-08-08 05:27:02,2024-04-12 17:48:26
4149,Gary,Kent,patrick30@example.net,837-818-9327,1970-12-23,male,2025-03-01 23:56:43,social,True,active,English,2025-03-01 23:56:43,2025-07-23 13:34:18,2025-04-22 17:32:49
4150,Kathy,Wright,shaney@example.net,001-440-614-3664x469,1941-10-07,female,2024-06-26 06:43:44,paid_ads,False,active,English,2024-06-26 06:43:44,2025-05-25 06:25:22,2025-05-03 03:38:19
4151,Mark,Williams,gjones@example.net,431.694.7235,2002-06-12,male,2023-12-03 11:08:28,organic,False,active,English,2023-12-03 11:08:28,2025-01-14 04:57:17,2025-01-17 00:49:37
4152,John,Davis,tperez@example.org,001-318-451-6862,1973-10-06,male,2022-12-07 06:50:36,organic,False,active,English,2022-12-07 06:50:36,2024-03-20 09:32:03,2023-11-27 11:16:26
4153,Mark,Wilson,jlucas@example.com,+1-831-691-5942,2003-08-09,male,2022-12-16 22:57:31,social,True,active,English,2022-12-16 22:57:31,2024-06-23 23:50:56,2025-01-24 10:44:46
4154,Lisa,Farmer,juliesullivan@example.com,787-309-7528,1986-02-19,female,2025-03-26 16:33:36,social,True,active,English,2025-03-26 16:33:36,2025-08-08 05:26:50,2025-08-19 13:33:49
4155,William,Carr,cwilson@example.net,+1-638-984-9583x4358,1946-03-18,male,2023-04-14 00:08:20,paid_ads,True,inactive,English,2023-04-14 00:08:20,2024-01-11 13:49:36,2025-05-05 06:27:56
4156,Brandon,Edwards,lanemargaret@example.org,(961)667-6456,1963-07-01,male,2025-03-11 02:51:15,referral,True,active,English,2025-03-11 02:51:15,2025-08-12 17:42:16,2025-08-03 12:56:55
4157,John,Graves,ppaul@example.com,6588290970,1952-06-20,male,2024-05-22 08:45:54,organic,False,active,English,2024-05-22 08:45:54,2025-06-30 11:33:37,2024-10-31 04:30:22
4158,Joel,Becker,brandy47@example.org,655-934-0109x9866,2001-03-12,male,2023-05-20 02:03:08,organic,True,active,English,2023-05-20 02:03:08,2023-06-08 12:27:08,2025-04-24 19:16:45
4159,John,Benson,rbrady@example.org,787-750-0298x096,1941-10-04,male,2023-07-20 14:47:53,organic,True,inactive,English,2023-07-20 14:47:53,2023-09-10 11:50:04,2024-10-07 05:48:31
4160,Michael,Wilcox,christopher63@example.com,372.808.9791x8836,1971-03-10,male,2023-01-04 14:37:12,social,False,active,English,2023-01-04 14:37:12,2024-04-19 11:01:41,2024-08-08 17:02:37
4161,Linda,Walker,charlesmiller@example.net,001-358-282-4278,1969-09-18,female,2024-05-27 06:44:35,email,True,active,English,2024-05-27 06:44:35,2025-07-18 03:32:31,2024-12-04 14:44:25
4162,Nicole,Mendoza,john71@example.com,(827)669-0362,1956-01-22,female,2022-12-20 11:48:36,referral,True,active,English,2022-12-20 11:48:36,2024-02-19 12:56:19,2023-11-30 00:36:19
4163,William,Bryant,michael49@example.org,(827)777-3023x6031,1988-03-30,male,2023-04-14 20:27:04,paid_ads,True,active,English,2023-04-14 20:27:04,2023-06-11 17:53:11,2025-06-20 23:46:03
4164,Shawn,Reed,crawfordmadeline@example.net,001-620-651-7718x887,2000-10-27,male,2024-08-25 00:34:42,paid_ads,False,inactive,English,2024-08-25 00:34:42,2025-03-14 14:34:17,2025-01-09 11:02:31
4165,Taylor,Levy,ramirezdenise@example.net,931.291.9756x8326,2002-03-26,female,2023-04-01 05:02:30,referral,True,active,English,2023-04-01 05:02:30,2024-05-21 00:23:04,2024-09-17 14:39:10
4166,Leslie,Castro,nwiggins@example.com,565.947.2230x30859,1960-10-16,female,2024-08-01 08:00:13,email,True,active,English,2024-08-01 08:00:13,2024-08-29 14:54:01,2025-05-07 10:09:17
4167,Jessica,Brown,harrisscott@example.net,(333)212-2780,1972-06-14,female,2024-10-18 22:55:07,organic,True,active,English,2024-10-18 22:55:07,2025-05-24 12:19:33,2025-05-25 05:22:29
4168,Suzanne,Brown,joshua80@example.net,873.783.4536x535,1963-07-16,female,2024-09-11 03:33:26,social,True,active,English,2024-09-11 03:33:26,2025-06-12 14:59:58,2025-02-12 19:09:03
4169,Meghan,Daniels,baileyluis@example.com,001-586-267-6564x060,1994-09-16,female,2024-11-13 02:43:39,paid_ads,False,active,English,2024-11-13 02:43:39,2025-02-16 12:45:05,2025-05-13 19:43:09
4170,Norman,Johnson,omay@example.net,(549)548-4031,2004-04-30,male,2022-12-03 01:25:29,organic,False,active,English,2022-12-03 01:25:29,2025-02-19 03:01:35,2023-09-22 14:10:35
4171,Robert,Mcdonald,andreamerritt@example.org,351.377.5656x58846,1958-07-04,male,2025-07-19 08:00:21,organic,True,inactive,English,2025-07-19 08:00:21,2025-08-26 01:02:24,2025-08-20 07:05:43
4172,Robert,Gallegos,gyoung@example.net,9522457951,1956-12-27,male,2023-11-03 12:16:24,organic,True,active,English,2023-11-03 12:16:24,2024-08-21 07:18:13,2025-03-16 03:13:59
4173,Jack,Wang,ygray@example.com,(932)826-6426x519,1996-04-21,male,2025-03-10 00:41:01,organic,True,active,English,2025-03-10 00:41:01,2025-05-02 21:34:50,2025-04-15 16:57:28
4174,Todd,Perry,sarahsmith@example.com,5596178766,2007-11-29,male,2023-04-16 13:12:52,paid_ads,True,active,English,2023-04-16 13:12:52,2024-01-22 06:19:22,2025-08-14 05:06:11
4175,Dale,Clark,michaelmartin@example.net,001-637-711-9182x060,1982-11-10,male,2023-09-10 03:42:36,social,True,active,English,2023-09-10 03:42:36,2024-04-29 05:43:41,2025-06-04 07:34:40
4176,Jeffrey,Fuller,stacypearson@example.org,313-448-2655,1941-01-12,male,2025-04-21 02:30:47,paid_ads,True,inactive,English,2025-04-21 02:30:47,2025-08-03 04:59:12,2025-08-24 03:09:45
4177,Randy,Lee,william19@example.com,414.963.9709x0355,1962-06-21,male,2025-02-01 17:32:38,organic,True,active,English,2025-02-01 17:32:38,2025-02-22 10:36:18,2025-09-21 03:31:26
4178,Allen,Marshall,toddlewis@example.net,329.576.9113,1970-06-06,male,2024-02-21 10:36:23,paid_ads,True,active,English,2024-02-21 10:36:23,2024-08-16 04:21:01,2024-12-13 19:15:51
4179,Lisa,Hill,michelehicks@example.org,+1-316-645-3766,1956-05-16,female,2025-02-02 08:21:41,organic,True,active,English,2025-02-02 08:21:41,2025-03-16 11:55:15,2025-09-07 00:59:09
4180,Ann,Allen,veronica58@example.com,716-671-4227,1976-11-27,female,2022-12-19 23:38:54,email,True,active,English,2022-12-19 23:38:54,2023-05-18 13:21:20,2023-03-07 15:50:32
4181,Ruth,Hayes,tgordon@example.com,(606)667-1249,1949-08-16,female,2024-02-01 06:30:58,organic,True,active,English,2024-02-01 06:30:58,2024-08-01 07:00:41,2024-09-24 12:23:24
4182,Shannon,Thomas,zbeasley@example.net,384.383.8939x2428,1992-07-16,female,2024-02-09 01:58:20,organic,False,active,English,2024-02-09 01:58:20,2024-05-24 10:18:25,2025-07-01 11:23:37
4183,Jennifer,Aguilar,amymacdonald@example.org,987.677.8731x35035,2006-03-14,female,2025-05-27 18:38:22,email,True,active,English,2025-05-27 18:38:22,2025-07-14 20:28:49,2025-07-14 03:23:16
4184,Michael,Ware,zhangdebra@example.org,001-978-686-3040,1960-12-29,male,2025-03-12 02:54:39,organic,True,active,English,2025-03-12 02:54:39,2025-04-21 17:51:48,2025-09-23 15:28:45
4185,Joseph,Valentine,uallen@example.net,667.646.3303,1995-07-14,male,2024-11-18 11:53:52,paid_ads,True,inactive,English,2024-11-18 11:53:52,2025-04-17 22:25:21,2025-05-17 06:07:58
4186,William,Solis,agray@example.net,(270)548-0383x43069,1961-10-27,male,2022-11-29 02:57:33,organic,True,active,English,2022-11-29 02:57:33,2024-04-04 02:29:04,2024-06-02 09:47:35
4187,Nathan,Hughes,brettsmith@example.net,422-818-9803,2005-05-27,male,2023-11-14 19:31:02,paid_ads,False,active,English,2023-11-14 19:31:02,2024-05-01 18:41:28,2024-01-03 06:25:41
4188,Sarah,Bauer,castroricky@example.net,+1-866-929-2319x1226,1951-01-06,female,2023-02-03 22:50:16,organic,True,active,English,2023-02-03 22:50:16,2024-08-05 20:43:57,2024-09-06 15:20:57
4189,Tara,Lee,juliamorris@example.net,001-498-373-4689x391,1964-05-13,female,2023-09-05 11:08:45,organic,True,active,English,2023-09-05 11:08:45,2025-07-30 11:49:55,2025-04-30 03:41:24
4190,Shane,Knight,catherine38@example.com,001-938-430-3854,1979-09-27,male,2023-10-27 09:29:14,organic,True,active,English,2023-10-27 09:29:14,2024-12-02 04:36:47,2025-01-15 16:27:30
4191,Lucas,Downs,davidroman@example.net,285-461-9780x48189,1993-11-20,male,2024-04-29 14:13:22,paid_ads,True,active,English,2024-04-29 14:13:22,2025-07-31 20:20:48,2024-05-29 22:58:31
4192,Paul,Miller,dickersontonya@example.org,929.248.8318x100,1996-02-07,male,2024-12-20 22:03:09,organic,True,active,English,2024-12-20 22:03:09,2025-05-09 19:04:12,2025-09-12 22:02:28
4193,David,Castillo,ashleyrios@example.net,414.209.6198x432,1998-12-07,male,2024-10-25 01:38:20,email,True,inactive,English,2024-10-25 01:38:20,2025-01-10 02:19:42,2024-12-26 09:21:27
4194,Todd,Campbell,wrightlisa@example.net,576.231.1513x6651,1965-12-20,male,2024-04-14 10:27:14,organic,True,active,English,2024-04-14 10:27:14,2025-03-16 17:03:00,2025-04-16 16:34:29
4195,Robin,Perez,stephanie46@example.org,+1-918-747-6124x0629,1976-08-20,female,2023-01-29 15:20:54,organic,True,active,English,2023-01-29 15:20:54,2024-05-01 09:07:44,2023-04-20 18:22:32
4196,Katelyn,Melton,kwillis@example.org,928.341.8894x69584,1973-11-23,female,2023-11-19 13:51:35,social,True,active,English,2023-11-19 13:51:35,2024-04-26 23:53:47,2025-08-02 00:43:19
4197,Joseph,Scott,robertwilson@example.net,717-831-0521,1949-06-07,male,2025-07-07 22:18:39,referral,False,active,English,2025-07-07 22:18:39,2025-07-25 15:36:53,2025-08-25 07:11:48
4198,Nancy,Jones,jeremyhill@example.net,+1-792-264-7696x5030,1974-12-24,female,2025-02-08 06:02:45,paid_ads,True,active,English,2025-02-08 06:02:45,2025-08-02 04:42:23,2025-08-15 21:39:56
4199,Lisa,Peterson,hcole@example.com,469.217.1591,1941-03-15,female,2022-11-12 03:34:06,email,True,active,English,2022-11-12 03:34:06,2024-01-24 11:19:54,2024-06-22 22:29:54
4200,Edward,Anderson,carlos97@example.com,(269)993-4649x05752,1965-04-30,male,2023-12-28 00:31:16,organic,False,active,English,2023-12-28 00:31:16,2024-05-09 21:10:31,2025-08-08 03:10:28
4201,Marie,Perry,batescarlos@example.com,238.913.2016,2000-04-30,female,2025-02-04 03:51:33,organic,False,active,English,2025-02-04 03:51:33,2025-07-02 16:48:55,2025-04-02 02:45:07
4202,Amanda,Edwards,lewisrichard@example.com,5693722572,1995-05-30,female,2024-03-06 05:21:20,paid_ads,True,active,English,2024-03-06 05:21:20,2024-06-12 03:39:13,2024-05-29 08:36:25
4203,Catherine,Gray,edward72@example.com,860-796-4771,1998-01-15,female,2024-08-25 20:15:22,organic,False,inactive,English,2024-08-25 20:15:22,2025-02-04 07:54:10,2025-05-23 20:18:00
4204,Rebecca,Kim,jennifer05@example.com,281-987-8177,1992-04-17,female,2023-10-02 19:56:26,social,True,active,English,2023-10-02 19:56:26,2024-08-02 21:48:32,2024-02-29 09:05:44
4205,Terri,Hernandez,zlee@example.org,(814)523-5443x240,2000-03-13,female,2025-05-03 14:28:42,organic,True,active,English,2025-05-03 14:28:42,2025-05-30 05:27:24,2025-08-11 20:38:06
4206,Jeffrey,Potter,vkelley@example.org,808.265.0213x6080,1968-03-19,male,2023-02-27 05:02:33,organic,True,active,English,2023-02-27 05:02:33,2025-07-18 12:55:31,2024-02-08 03:54:29
4207,Blake,Bush,dana27@example.com,689-498-8168x8348,1980-11-12,male,2025-06-08 00:41:10,email,True,inactive,English,2025-06-08 00:41:10,2025-08-28 00:00:29,2025-07-13 08:30:36
4208,Nathan,Carter,castromario@example.com,(257)261-0828x8346,1983-10-13,male,2024-04-26 13:52:57,email,False,active,English,2024-04-26 13:52:57,2025-02-12 23:34:20,2025-08-09 08:49:18
4209,Danielle,Ritter,madkins@example.org,725-826-1598x26810,1965-05-15,female,2024-02-14 14:57:13,paid_ads,True,active,English,2024-02-14 14:57:13,2024-05-28 15:09:28,2024-11-05 08:13:57
4210,Jamie,Williams,kkent@example.com,216-235-3732x34290,1967-01-18,female,2024-07-22 12:37:47,social,True,active,English,2024-07-22 12:37:47,2025-02-05 07:53:06,2025-08-09 13:47:54
4211,Tonya,Valdez,carrie26@example.net,4875309095,1963-06-13,female,2024-06-07 18:41:54,organic,True,active,English,2024-06-07 18:41:54,2024-11-25 10:35:13,2025-03-31 11:27:04
4212,David,Nelson,fgillespie@example.com,(725)955-1967,1967-03-15,male,2023-03-24 10:13:48,organic,True,active,English,2023-03-24 10:13:48,2025-04-29 02:01:23,2025-01-19 15:04:09
4213,Debra,Hines,rowefrank@example.net,500-706-2182,1995-02-01,female,2024-08-04 04:43:07,social,False,inactive,English,2024-08-04 04:43:07,2025-09-17 13:25:46,2025-06-30 21:45:57
4214,David,Mcconnell,ntran@example.org,+1-648-790-4495x2666,1960-03-20,male,2024-06-01 15:22:53,paid_ads,True,active,English,2024-06-01 15:22:53,2025-05-30 15:16:37,2024-07-16 09:04:54
4215,Stephen,Conner,shannonpaula@example.net,+1-704-805-4127x3345,1971-09-14,male,2023-05-19 04:53:08,organic,True,active,English,2023-05-19 04:53:08,2024-03-06 17:36:46,2024-11-29 10:48:34
4216,Joseph,Singleton,zjackson@example.org,(588)729-6071,1986-03-26,male,2025-06-26 20:00:14,organic,True,active,English,2025-06-26 20:00:14,2025-09-15 02:30:50,2025-08-11 15:17:32
4217,Sarah,Ortiz,john69@example.com,001-813-994-7594x349,2003-08-21,female,2025-07-14 09:00:05,referral,True,active,English,2025-07-14 09:00:05,2025-08-28 00:12:37,2025-09-06 21:32:41
4218,Darren,Jones,isaac73@example.org,3065277271,1976-07-02,male,2025-06-20 04:39:50,organic,False,active,English,2025-06-20 04:39:50,2025-08-22 09:26:47,2025-09-05 20:00:29
4219,Sandra,Tucker,jacksontodd@example.com,507-433-1407x49006,1967-08-19,female,2023-11-30 07:21:34,referral,False,inactive,English,2023-11-30 07:21:34,2024-11-03 02:56:15,2024-03-21 18:04:32
4220,Matthew,Sharp,jeffreyaguilar@example.net,(512)708-8583x06563,1967-01-18,male,2023-06-27 12:48:53,organic,False,inactive,English,2023-06-27 12:48:53,2024-05-04 16:42:04,2025-02-08 20:58:39
4221,Michael,Williams,elizabethjones@example.net,+1-565-272-3640,1984-07-24,male,2024-04-16 01:24:18,paid_ads,True,active,English,2024-04-16 01:24:18,2025-02-08 04:07:35,2025-05-03 00:28:31
4222,Manuel,Morse,mooneyregina@example.net,255.754.9047x663,1968-05-05,male,2022-12-28 00:38:38,organic,True,active,English,2022-12-28 00:38:38,2024-11-02 16:40:38,2024-06-22 13:37:10
4223,Gary,Mcmahon,mlee@example.org,534-220-7577x661,2004-02-24,male,2025-03-15 17:52:34,referral,True,active,English,2025-03-15 17:52:34,2025-04-28 11:09:24,2025-03-19 01:47:24
4224,Marisa,Rodriguez,paul73@example.org,+1-584-222-4789,1990-11-29,female,2024-06-19 01:06:27,referral,True,active,English,2024-06-19 01:06:27,2025-04-13 05:06:42,2025-08-30 01:28:13
4225,Tina,Gilbert,paula54@example.net,681.528.5829,1990-09-20,female,2023-05-08 11:16:37,paid_ads,True,active,English,2023-05-08 11:16:37,2025-08-23 03:47:00,2023-07-05 21:17:05
4226,Catherine,Collins,richardpaul@example.org,254.325.8595,1961-12-12,female,2022-10-17 06:29:39,organic,True,active,English,2022-10-17 06:29:39,2023-08-06 06:17:11,2023-04-30 11:20:08
4227,Edwin,Lewis,timothy97@example.net,586-853-1285x5279,1992-05-31,male,2023-11-23 14:44:52,paid_ads,True,active,English,2023-11-23 14:44:52,2024-09-25 01:16:04,2024-04-12 02:27:20
4228,Kathy,Beck,wilsonhaley@example.org,001-817-548-7041x877,1988-05-13,female,2024-01-08 13:09:30,organic,True,active,English,2024-01-08 13:09:30,2025-09-12 04:59:35,2024-01-22 17:35:27
4229,Ana,Johnson,stephanie97@example.org,581.743.5973,1942-06-27,female,2024-11-10 16:08:18,social,True,active,English,2024-11-10 16:08:18,2025-08-22 15:31:00,2024-12-12 10:18:50
4230,Tonya,Owen,christopher77@example.net,(858)853-0922,1958-02-01,female,2024-03-10 08:05:14,organic,True,active,English,2024-03-10 08:05:14,2024-12-18 16:23:54,2025-07-21 06:14:59
4231,Paul,Chen,rachaelstout@example.net,744-993-2895,2004-07-20,male,2023-04-16 04:27:48,referral,False,active,English,2023-04-16 04:27:48,2023-10-10 01:57:18,2025-06-25 19:42:48
4232,Gary,Goodman,wblair@example.net,001-251-222-2959x356,1980-09-18,male,2022-12-22 18:03:54,paid_ads,True,active,English,2022-12-22 18:03:54,2024-07-03 03:04:44,2024-10-25 10:01:27
4233,William,Davis,shaffermary@example.net,(889)565-7146x8472,1942-11-25,male,2023-03-20 23:00:03,organic,True,active,English,2023-03-20 23:00:03,2023-03-22 14:51:52,2025-07-13 21:32:54
4234,Patrick,Byrd,pcole@example.net,+1-371-626-3772x730,1969-02-18,male,2023-04-13 15:07:18,organic,True,inactive,English,2023-04-13 15:07:18,2023-05-31 19:14:30,2025-06-30 11:09:44
4235,Maria,Williams,latoya76@example.com,816-310-2779x88533,1956-05-21,female,2022-11-09 05:03:17,email,False,active,English,2022-11-09 05:03:17,2025-06-14 23:53:23,2023-09-16 11:03:10
4236,Angela,Williams,kimberlysanchez@example.com,+1-561-420-7959x709,1991-09-24,female,2024-12-02 11:23:37,paid_ads,False,active,English,2024-12-02 11:23:37,2025-01-12 04:08:17,2025-03-17 12:31:21
4237,Richard,Leonard,jeremy97@example.net,+1-601-474-0397x223,1996-02-13,male,2025-01-27 07:28:11,organic,False,active,English,2025-01-27 07:28:11,2025-03-03 19:27:04,2025-05-31 07:39:06
4238,Joshua,Smith,qanderson@example.net,(636)857-9891,1959-04-28,male,2023-08-29 00:36:32,organic,True,active,English,2023-08-29 00:36:32,2024-11-05 21:55:20,2024-05-17 06:35:53
4239,Lindsay,Lopez,qhuff@example.org,872-354-0148,1984-06-17,female,2023-10-28 10:55:15,paid_ads,True,active,English,2023-10-28 10:55:15,2024-02-20 13:19:39,2024-10-03 20:58:59
4240,Nancy,Mueller,riverarobert@example.com,277-813-5389,1995-02-06,female,2023-09-25 20:12:27,paid_ads,True,active,English,2023-09-25 20:12:27,2025-05-18 05:27:56,2025-01-28 12:07:00
